Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['quantum computers', 'solid-state devices']",[],0,0.0,0,2,0
"['information interaction', 'information interaction', 'navigational aid', 'information-rich systems', 'information interactivity']",[],0,0.0,0,5,0
"['safe problem', '(0,1)-matrices', 'mn locks', 'linear equations', 'modulo 2 residue class', 'computer games', 'linear Diophantine equations']","['2', 'three', 'only one', 'two']",0.0,0.0,0,7,4
"['nonparameterized object contours', 'video', 'contour tracking', 'inverted distance transform', 'edge map', 'edge indicator function', 'topographical distance', 'watershed segmentation', 'minimization', 'background clutter', 'object motion', 'motion analysis', 'motion estimation', 'edge detection']",[],0,0.0,0,14,0
"['information architecture', 'information systems', 'metadata fields', 'controlled vocabularies', 'Web sites', 'CD-ROM', 'qualified information architect']","['Information Architecture', 'Wurman', '1976', 'the last 2 years', 'IA', 'Information Architects', 'IA', 'ASIS&T', 'May 2000', 'Boston', 'several hundred', 'IA', 'annual', 'IA', '2 days later', 'IA', 'Don Kraft', 'David Blair', '2 years', 'more than 50', '20']",0.0,0.0,0,7,21
"['optimal online algorithm', 'machine availability constraints', 'list scheduling', 'makespan minimisation', 'identical machines scheduling']","['two', '1', '2', 'two', '3', '5/2']",0.0,0.0,0,5,6
"['social percolation', 'quality expectations', 'ghost field', 'percolative phase transition', 'stationary state', 'mass media influence', 'Solomon-Weisbuch marketing model', 'customers', 'cinema', 'external field']","['Solomon', 'Weisbuch']",0.0,0.0,0,10,2
"['Purdue University Libraries Interlibrary Loan unit', 'monograph loans', 'ordering criteria', 'patron comments', 'staff perceptions', 'publication on demand']","['Purdue University Libraries Interlibrary Loan', 'Amazon', 'six months']",0.0,0.0,0,6,3
"['molecular conformations', 'regions of interest', 'molecular coordinate', 'correlation matrix', 'multidimensional structural characteristics', 'conformational spaces', 'complex molecules', 'protein folding trajectories', 'multiple correlation analysis']",['First'],0.0,0.0,0,9,1
"['fuzzy logic adaptation circuit', 'control systems', 'deformable space vehicles', 'discreteness period', 'stability', 'elastic structural vibrations', 'digital modeling']",['two'],0.0,0.0,0,7,1
"['academic library hours', 'ARL libraries', 'IPEDS survey respondents', 'Association for Research Libraries', 'operation/service hours', 'Integrated Post Secondary Education Data System']","['hours', 'ARL', 'ARL', 'Association for Research Libraries', 'hours', 'hours', 'twenty-four']",0.14285714285714285,0.16666666666666666,0.15384615384615383,6,7
"['EU', 'European Commission', 'Directive on the Protection by Patents of Computer-Implemented Inventions', 'national patent laws', 'European Patent Office', 'national courts', 'computer programs', 'law harmonisation']","['The European Commission', 'Directive on the Protection by Patents of Computer-Implemented Inventions', 'Commission', 'October 2000', 'EU', 'the European Patent Office', 'European']",0.2857142857142857,0.25,0.26666666666666666,8,7
"['noninvasive myocardial activation time imaging', 'activation time imaging', 'inverse algorithm', 'clinical ECG mapping data', 'Gauss-Newton approach', 'regularization procedure', 'clinical conditions', 'iteration steps', 'individual optimal regularization parameter', 'catheter laboratory', 'electrodiagnostics', 'L-curve method', 'noninvasive electrocardiography', 'tikhonov regularization', 'heart surface']","['Gauss-Newton', 'Gauss-Newton', 'two', 'Gauss-Newton']",0.0,0.0,0,15,4
"['machining frictional boundary conditions', 'fractals', 'contact geometry', 'tool-chip interface', 'aluminium alloy', 'tool rake face', 'cutting speed', 'nonEuclidean contact geometry', 'Al']",['non-Euclidean'],0.0,0.0,0,9,1
"['computer security', 'proactive password restrictions', 'proactive password checking', 'length restriction', 'five-character passwords', 'eight-character passwords', 'user authentication']","['two', 'five', 'eight', '2', 'one', 'five', '75%', '33%', 'eight', '17%', '12.5%']",0.0,0.0,0,7,11
"['electromagnetic vector sensor', 'uncorrelated sources', 'parallel spatial processors', 'preprocessing stage', 'signal-to-noise ratio', 'maximum SNR', 'parallel implementation', 'multiple broadband sources separation', 'multiple broadband sources tracking', 'single EM vector sensor', 'adaptive second stage', 'SNR maximization', 'signal source location', 'adaptive source enhancement']","['EMVS', 'Two', 'first', 'second', 'preprocessings']",0.0,0.0,0,14,5
"['lower bounds', 'information rate', 'secret sharing schemes', 'homogeneous access structure', 'optimal information rate', 'optimal average information rate', 'k-degree', 'cryptography']",[],0,0.0,0,8,0
"['generalized PERT/CPM implementation', 'spreadsheet', 'critical path', 'MS/OR techniques']",['MS/OR'],0.0,0.0,0,4,1
"['subspace identification approach', 'principal component analysis', 'PCA', 'system observability subspace', 'MOESP algorithm', 'N4SID algorithm', 'subspace model identification', 'SMI', 'complex industrial process monitoring', 'process fault diagnosis', 'sensor fault diagnosis', 'errors-in-variables situation', 'EIV situation', 'total least-squares approximation', 'consistent system matrix estimates']","['PCA', 'PCA', 'PCA', 'PCA', 'N4SID', 'PCA', 'SMI']",0.2857142857142857,0.13333333333333333,0.18181818181818182,15,7
"['color plane interpolation', 'alternating projections', 'digital cameras', 'color filter arrays', 'demosaicing', 'color artifacts', 'inter-channel correlation']","['only one', 'six']",0.0,0.0,0,7,2
"['usability testing program', 'Web site']",[],0,0.0,0,2,0
"['information architecture', 'RMS', 'law enforcement agency', 'graphical user interface', 'simplified navigation', 'CopNet', 'law enforcement users', 'legacy text-based system']","['two', 'One', 'two', 'One', 'RMS', 'RMS', 'second', 'CopNet']",0.25,0.25,0.25,8,8
"['dynamic programming', 'Flip analysis', 'solitaire board game', 'craft woodworkers', 'operations research', 'managerial decision making']",['Flip'],0.0,0.0,0,6,1
"['digital control systems', 'multirate sampled-data systems', 'GPC', 'causality constraint', 'optimal causal control laws', 'integer multiples', 'generalized predictive control design', 'nonuniformly sampled systems', 'nonuniform updating patterns', 'nonuniform sampling patterns', 'state-space models']","['GPC', 'GPC']",0.5,0.09090909090909091,0.15384615384615385,11,2
"['C-like concepts', 'pointers', 'memory management', 'Microsoft C# language', 'Sun Java secure sandbox programming model']","['Sun', 'Java', 'Microsoft']",0.0,0.0,0,5,3
"['knowledge management', 'key performers', 'power industry', 'brain-drain', 'Eskom', 'computer-based programme', 'skills capture', 'South Africa', 'personnel management']","['recent years', 'Eskom']",0.5,0.1111111111111111,0.1818181818181818,9,2
"['data-hiding capacity', 'image sources', 'information-theoretic model', 'watermarking', 'capacity limits', 'statistical model', 'distortion constraints', 'wavelet statistical models', 'uncompressed host-image sources', 'closed-form expressions', 'sparse-model approximations', 'geometric attacks', 'distortion measures', 'autoregressive statistical models', 'block-DCT statistical models', 'compressed host-image sources']",[],0,0.0,0,16,0
"['controller performance analysis', 'LQG benchmark', 'closed-loop data', 'subspace matrices', 'deterministic inputs', 'stochastic inputs', 'multivariate systems', 'profit analysis', 'feedforward control', 'linear quadratic Gaussian benchmark', 'univariate systems', 'state space model']","['LQG', 'LQG', 'LQG', 'LQG', 'LQG', 'LQG', 'LQG']",0.0,0.0,0,12,7
"['press shops', 'industrial IT solutions', 'manufacturing efficiency', 'automation', 'state-of-the-art', 'software solutions', 'supply chain', 'market globalisation', 'car manufacturing business']",['ABB'],0.0,0.0,0,9,1
"['goal functions', 'inter-agent transfers', 'linear active systems', 'criteria-based control', 'motivation-based control']",[],0,0.0,0,5,0
"['supervisory control design', 'hybrid systems', 'oxichlorination reactor', 'linguistic model', 'complex relations', 'process variables', 'process events', 'process operation', 'control actions', 'membership functions', 'vinyl monomer plant', 'events detection. fuzzy', 'expert knowledge', 'reactor stability', 'raw material consumption', 'discrete events systems', 'reactive systems', 'finite state machines']",[],0,0.0,0,18,0
"['service side', 'systems librarianship', 'small academic library', 'online catalogs', 'Internet']",[],0,0.0,0,5,0
"['Naomi Campbell', 'drugs', 'distress', 'Data Protection Act', 'online publishers']","['first', 'Naomi Campbell', 'Mirror Group Newspapers', 'the Data Protection Act', '1998', 'N. Wildish', 'M. Turle', 'Field Fisher Waterhouse']",0.125,0.2,0.15384615384615385,5,8
"['Reconfigurable Context-Sensitive Middleware', 'middleware', 'pervasive computing', 'context-sensitive applications', 'context-sensitive pervasive computing']",[],0,0.0,0,5,0
"['long-lived atomic spin state', 'quantum memory', 'ground state spin', 'ensemble', 'Cs', '2 ms', 'two quadrature phase operators', 'squeezed states', 'mapping procedure', 'light quantum properties recording', 'vacuum states', 'magnetooptical resonance method']","['2 ms', 'one', 'two', 'approximately 1', 'Gaussian']",0.2,0.08333333333333333,0.11764705882352941,12,5
"['neural network', 'associationist neural network', 'learns', 'abstract rules', 'state-space', 'symbolic knowledge', 'cognitive neurosciences', 'associationist learning']",[],0,0.0,0,8,0
"['flexible manufacturing system', 'scheduling', 'FMS', 'fuzzy logic', 'multiple decision points', 'simulation', 'intelligent decision support system', 'real-time system']","['FMS', 'fed']",0.5,0.125,0.2,8,2
"['repeated ordinal outcomes', 'NLMIXED procedure', 'psychological studies', 'repeated measures analysis of variance', 'mixed-effects regression', 'longitudinal design', 'random effects', 'linear predictor', 'generalized linear model', 'categorical response data', 'subject-specific variation modeling', 'mixed-effects model fitting', 'model specifications']","['two', 'first', 'second', 'SAS', 'SAS']",0.0,0.0,0,13,5
"['MATLAB code', 'radar signals', 'sparse matrix operations', 'pedagogical tool', 'radar courses', 'pulse compression', 'ambiguity functions plotting', 'matched-filter response', 'Doppler-shifted signal version']",['MATLAB'],0.0,0.0,0,9,1
"['systemological analysis', 'object-oriented design', 'formal system representation', 'axiomatics', 'functional flow-type objects', 'formalized NFO/UFO analysis algorithm', 'CASE tools', 'complex systems design']","['Vestn', 'KhGPU', '2000', 'NFO']",0.0,0.0,0,8,4
"['local features', 'edge detection', 'texture segmentation', 'integral-based features', 'neighborhood operation', 'overlapping windows', 'matrix formulation', 'accumulation moments', 'local geometric moments computation', 'image convolution', 'computationally efficient algorithm', 'image analysis']",[],0,0.0,0,12,0
"['computer-mediated communication', 'remote management', 'remoteness', 'managers', 'intranets', 'e-mails', 'remote staff', 'organizations', 'companies', 'cost-effective']",[],0,0.0,0,10,0
"['system embedding', 'multivariable linear systems', 'matrix transfer functions', 'state vector', 'reduced observer control', 'reduced plant state observer design']",['Two'],0.0,0.0,0,6,1
"['enterprise application integration', 'Imark Communications']","['the past few years', 'today', 'Justin Opie', 'Imark Communications']",0.25,0.5,0.3333333333333333,2,4
"['effective moving cast shadow detection', 'moving cast shadow', 'cast shadow', 'monocular color traffic image sequences', 'accurate scene analysis', 'robust segmentation', 'moving vehicles', 'stationary background', 'inaccurate vehicle segmentation', 'erroneous scene analysis', 'luminance', 'chrominance', 'gradient density', 'geometry domains', 'combined probability map', 'shadow confidence score', 'input image', 'convex hull', 'selected vehicle edge pixels', 'vehicle images', 'lighting conditions', 'sunny', 'cloudy', 'viewing angles', 'vehicle sizes', 'average error rate', 'image segmentation']","['SCS', '100', 'around 14%', 'around 3%']",0.0,0.0,0,27,4
"['telecom', 'NuVox Communications', 'competitive carrier market', 'investors']","['today', 'NuVox Communications', '$78.5 million']",0.3333333333333333,0.25,0.28571428571428575,4,3
"['dual Lotka laws', 'convolution model', 'discrete scores', 'irregular fractional frequency distributions']","['first', 'two', 'Lotka', '2', 'one', 'one', 'N. Based', 'Egghe', 'only one', 'Rao', '1995', 'Lotka']",0.0,0.0,0,4,12
"['edit distance', 'run-length encoded strings', 'encoded lengths', 'algorithm', 'computation time']",['two'],0.0,0.0,0,5,1
"['Windows XP Fast User Switching', 'operating systems', 'multiple user accounts', 'Terminal Services', 'Terminal Server', 'Remote Desktop', 'multiple user logon access']","[""Windows XP's"", 'Windows XP', 'Terminal Services', 'Terminal Server', 'Windows XP']",0.4,0.2857142857142857,0.3333333333333333,7,5
"['James Ford Bell Library', 'special collections', 'electronic revolution', 'library acquisitions philosophy', 'out-of-print books', 'University library']",[],0,0.0,0,6,0
"['binocular model', 'figure-ground segmentation', 'occluding images', 'images', 'Fourier-based solution', 'short baseline binocular image pairs', 'binocular image pair', 'component images', 'spatial shift', 'binocular parallax', 'phasors', 'object-specific spectrum', 'foreground', 'background', 'inverse Fourier transform', 'translucent objects', 'occluding objects', 'translucent images', 'image segmentation', 'Fourier component decoupling']","['Fourier', 'two', 'Fourier', 'two', 'Fourier', 'Fourier']",0.0,0.0,0,20,6
"['cluster analysis', 'distortion measure', 'ECG cycles', 'class-distortion-measure', 'nonsmooth optimization problem', 'randomization procedure', 'correlation method', 'simultaneous perturbation stochastic approximation method', 'electrodiagnostics', 'ECG signals compression']","['QRS', 'alternants', 'two', 'SPSA', 'J. Spall', 'IEEE Trans', '37', '332', 'Mar. 1992']",0.0,0.0,0,10,9
"['state feedback', 'robust stabilization', 'linear time-varying systems', 'nonlinear uncertainties', 'uncertain dynamical systems', 'closed-loop systems', 'adaptive stabilization', 'adaptive controller', 'robust control', 'uncertain systems']",[],0,0.0,0,10,0
"['generalized confidence sets', 'statistically indeterminate random vector', 'distribution parameters', 'normally distributed random vector']",[],0,0.0,0,4,0
"['collective dose calculations', 'facility operations', 'public', 'geographic information system software', 'electronic population data resources', 'personal computer']","['80 km', 'two']",0.0,0.0,0,6,2
"['chemical information based scaling', 'molecular descriptors', 'universal chemical scale', 'library design', 'chemical properties', 'molecular topology', 'data sets', 'databases', 'diversity analyses', 'descriptor boundaries', 'biological activity', 'bioavailability', 'drug-like characteristics', 'outliers', 'library analysis', 'similarity analyses']","['ACD', 'CMC', 'MDDR', 'NCI', 'First', 'Second', '314', 'the 10th', '90th']",0.0,0.0,0,16,9
"['health guidance support system', 'lifestyle improvement', 'questionnaire', 'medical examination', 'health checkup data', 'weight gain', 'exercise', 'smoking', 'sleep', 'eating habits', 'salt intake', 'animal fat intake', 'snacks', 'alcohol', 'oral hygiene', 'body mass index', 'resting blood pressure', 'fasting blood sugar', 'total cholesterol', 'triglycerides', 'uric acid', 'liver function tests']",[],0,0.0,0,22,0
"['Netherlands', 'licensing strategy', 'university libraries', 'university policies', 'document servers', 'research publications', 'Web', 'Elsevier Science', 'Kluwer Academic', 'scientific information', 'business models']","['Netherlands', 'Web', 'Elsevier Science', 'Kluwer Academic']",1.0,0.36363636363636365,0.5333333333333333,11,4
"['index structure', 'simulation', 'B+-tree page', 'B+-tree insertion algorithm', 'disk accesses', 'relocation process', 'B+-tree batch construction', 'algorithm performance evaluation', 'database bulk loading', 'page access']",['one'],0.0,0.0,0,10,1
"['all-optical logic NOR gate', 'two-cascaded semiconductor optical amplifiers', 'SOA', 'counterpropagating feedback configuration', 'gain nonlinearity', 'mutual gain modulation', 'extinction ratio', 'wide wavelength range']","['two', 'two']",0.0,0.0,0,8,2
"['latent semantic analysis', 'computer-based procedure', 'verbal protocols', 'self-explanation-reading training', 'elaboration', 'world knowledge', 'human judgments', 'reader strategy assessment', 'text sentence bridging']","['LSA', 'LSA', 'LSA', 'LSA', 'LSA']",0.0,0.0,0,9,5
"['centroid detection', 'centroids', 'optical correlation', 'optical correlation', 'correlation-based methods', 'multiple objects', 'input scene', 'single intensity filter', 'position', 'orientation', 'scale', 'noise-smoothing performance', 'spatial light modulators', 'digital-moment-based methods', 'moment function modulus', 'moment function squaring', 'optical correlator']","['three', 'first', 'second', 'third', 'SLMs', 'SLMs']",0.0,0.0,0,17,6
"['litigation support systems', 'E-mail', 'legal team']","['12', '6']",0.0,0.0,0,3,2
"['structural identification', 'human factor', 'mathematical equations', 'decision-maker']",[],0,0.0,0,4,0
"['Internet inquiry projects', 'teachers', 'honors students', 'ecology question', 'pre-selected relevant Web sites', 'online support']","['Four', 'tenth', '100', 'one', 'Two', '1', '2']",0.0,0.0,0,6,7
"['electronic tendering', 'electronic government procurement system', 'Taiwan government procurement law', 'reengineering', 'internal procurement processes', 'vendor registration', 'certificate authorization', 'certificate authorization', 'contract development tools', 'online bidding', 'online payment', 'Internet bids', 'request for proposal development', 'RFP development', 'certification authority', 'payment gateway', 'public key infrastructure']","['Taiwan', 'TGPL']",0.0,0.0,0,17,2
"['information architecture', 'content-based bilingual Web site', 'language therapists', 'bilingual card-sorting activity', 'bilingual developments', 'speech therapists', 'World Wide Web']","['Speech and Language Therapists', 'two']",0.0,0.0,0,7,2
"['California Digital Library', 'eScholarship program', 'faculty-led innovation', 'scholarly publishing', 'University of California']","['2000', 'the University of California', 'UC', 'the California Digital Library', 'many quarters', 'the University of California', 'today', 'CDL', 'CDL', 'first']",0.0,0.0,0,5,10
"['scale-space techniques', 'edge detection', 'spatially adaptive wavelet-based noise filtering algorithm', 'a priori knowledge', 'geometrical characteristics', 'probability factor', 'double thresholding technique', 'spatial domain filtering', 'pixel similarity', 'gradient amplitudes', 'gradient phases', 'edge connectivity', 'dynamic range compression', 'wavelet correlation', 'probabilistic formulation', 'final edge probability image', 'adaptive filters', 'approximation images', 'matched filters', 'image noise', 'spatially adaptive wavelet noise-filtering algorithm', 'noise suppression', 'spatial techniques']",['two'],0.0,0.0,0,23,1
"['control simulation', 'power system simulation', 'DeriveAssist', 'parameter derivation process', 'parameter matching', 'parameter identification', 'turbine/governor', 'power system stability analysis', 'computer simulation', 'generator parameter derivation process', 'steady-state parameters derivation']",['DeriveAssist'],1.0,0.09090909090909091,0.16666666666666669,11,1
"['online longitudinal survey research', 'Internet', 'trauma', 'questionnaire', 'psychological adjustment', 'data screening', 'sample attrition rates', 'demographic profiles', 'World Wide Web', 'psychology research']","['3', '6 months', 'second', 'third']",0.0,0.0,0,10,4
"['optical recognition', 'scale invariance', 'invariant', 'classical convergent correlator', 'real-time method', '3-D information', 'deformed fringe patterns', 'Fourier transform profilometry technique', 'scale invariance property', 'Mellin radial harmonic decomposition', 'logarithmic radial harmonic filter', 'scale factors', '3D object recognition']","['three', '3', '3', 'Fourier', 'two', 'Mellin', '3']",0.0,0.0,0,13,7
"['Who Wants To Be A Millionaire(R)', 'classroom', 'classroom version', 'undergraduate business students', 'student contestants']","['Who Wants To Be A Millionaire(R', 'Microsoft', 'Who Wants To Be A Millionaire(R', 'Who Wants To Be A Millionaire(R']",0.0,0.0,0,5,4
"['qualitative bond graph', 'genetic algorithms', 'fault diagnosis', 'fault components', 'qualitative equations', 'engineering systems', 'mechatronic systems', 'floating disc', 'measured abnormal behavior', 'predicted system behavior']","['GA', 'QBG', 'GA', 'QBG', 'more than one']",0.0,0.0,0,10,5
"['E-government', 'modernisation', 'electronic delivery', 'public services', 'legal issues']",['2005'],0.0,0.0,0,5,1
"['data management', 'location-dependent information services', 'pervasive computing', 'news', 'weather', 'traffic reports', 'directory services', 'wireless networks', 'mobile computing']",[],0,0.0,0,9,0
"['streaming media', 'Twofourtv', 'corporate intranets', 'broadcasting technology']","['Mark Hawkins', 'UK', 'Twofourtv']",0.3333333333333333,0.25,0.28571428571428575,4,3
"['pattern recognition strategies', 'molecular surfaces', 'pattern generation', 'fuzzy set theory', 'model approach', 'topographical properties', 'electrostatic potential', 'local lipophilicity/hydrophilicity', 'lipophilicity', 'hydrophilicity', 'hydrogen bond density', 'overlapping patches', 'molecular properties', 'local features', 'atomistic resolution', 'partial similarities', 'molecular complementarity', 'patch representation', 'segmented surface']",[],0,0.0,0,19,0
"['white space features', 'Web-based instruction', 'presentation', 'table borders', 'online educational materials', 'text vertical spacing', 'Internet']",[],0,0.0,0,7,0
"['battery energy storage system', 'voltage compensation', '138 kV', 'power system stabilisation', 'USA', 'interconnected power systems', '77 MW']","['Alaska', '138 kV']",0.5,0.14285714285714285,0.22222222222222224,7,2
"['two-level image thresholding method', 'image thresholding', 'Bayesian formulation', 'maximum entropy principle', 'entropy', 'image histogram', 'searching algorithm', 'parabola concave', 'parabola convex', 'optimal threshold determination', 'trade-off precision', 'conditional probability distributions', 'S-function', 'image segmentation']","['two', 'Bayes', 'Five', 'linear', '0.001', '26', '57']",0.0,0.0,0,14,7
"['spatial filtering', 'modified matched filter', 'maternal cardiac interference', 'simple signal space projection', 'interference template', 'template scaling', 'raw signal', 'maternal cardiac interference removal', 'noise removal', 'signal subspace preservation', 'fetal magnetocardiography']","['two', 'First', 'SSP', 'MFs', 'SSP']",0.0,0.0,0,11,5
"['expected value of perfect information', 'probability distribution', 'decision analysis', 'operations research', 'management science', 'optimisation']","['EVPI', 'EVPI', 'EVPI']",0.0,0.0,0,6,3
"['optimization', 'World Wide Web', 'play-off race statistics', 'games back', 'magic number', 'RIOT Baseball Play-off Races Web site', 'minimum win threshold', 'baseball play-off spot competition', 'pennant race', 'game schedule', 'linear programming', 'LP']","['American', 'the University of California, Berkeley', 'each day', 'first', 'first']",0.0,0.0,0,12,5
"['visual-word identification thresholds', 'word identification', 'fragmented words', 'Snodgrass and Vanderwart pictures', 'Spanish', 'word difficulty', 'verbal stimuli', 'mean identification thresholds', 'screen-fragmented words', 'Turbo Pascal', 'PC microcomputer', 'controlled time procedure', 'unspecific learning effect', 'psycholinguistic variables']","['260', 'Snodgrass', '1980', 'eight', 'Turbo Pascal', '40', 'Spanish', '11']",0.25,0.14285714285714285,0.18181818181818182,14,8
"['streaming', 'disruptive interference', 'power-law behavior', 'exit dynamics', 'confined pedestrians', 'cellular automata', 'iteration time', 'adjacent cell vacancy', 'arching signatures', 'jamming', 'burst-size frequency distribution', 'collective slow-down', 'self-organised criticality']","['greater than one', '1', '-1.3092', '2', '20', '1', '2', '3', '4', 'two', '1', '4w']",0.0,0.0,0,13,12
"['Optimize/sup IT/ robot condition monitoring tool', 'condition monitoring', 'ABB robots', 'S4-family controller', 'semi-automatic measurements', 'reliability-centered maintenance', 'maintenance scheduling']","['today', 'ABB']",0.0,0.0,0,7,2
"['extended depth-of-focus imaging', 'chlorophyll fluorescence', 'intact leaves', 'microscope-based systems', 'spatial resolution', 'calculated photosynthetic parameters', 'plant species', 'leaf topology map', 'individual cells response', 'charge-coupled device', 'maximum fluorescence yield', 'minimum fluorescence yield', 'variable fluorescence', 'numerical aperture', 'primary quinone acceptor', 'algorithms development', 'extended-focus images reconstruction', 'biophysical research technique']",[],0,0.0,0,18,0
"['student consulting projects', 'OR/MS tools', 'student placements', 'student capability feedback', 'case study material']",[],0,0.0,0,5,0
"['academic libraries', 'community partnerships', 'distance education students', 'public libraries', 'campus community groups', 'disabled students']",[],0,0.0,0,6,0
"['manufacturing expertise', 'car production line', 'production', 'ABB', 'Compact Assembling System', 'cost efficiency', 'car windshield assembly robots', 'laminated windshields assembly automation']","['two', 'ABB', 'Compact Assembling System']",0.6666666666666666,0.25,0.36363636363636365,8,3
"['ideal sliding mode', 'convex optimization', 'continuous convex-programming algorithms', 'exact penalty functions']",[],0,0.0,0,4,0
"['descriptive standards', 'virtual collections', 'online archival information systems', 'archival information systems', 'end users', 'archival literature', 'legacy data', 'mediated access tool', 'archivists', 'archival descriptive data', 'collective data house', 'General International Standard Archival Description', 'ISAD', 'Online Archive of California', 'OAC']","['Web', 'The General International Standard Archival Description', 'ISAD(G']",0.0,0.0,0,15,3
"['Bagsik oscillator', 'incorrect banking data', 'statistical mechanism apparatus', 'noncomplex numbers', 'game theory', 'deterministic processes']","['Bagsik Oscillator', 'Piotrowski', 'Sladkowski', '2001', '1', '2']",0.0,0.0,0,6,6
"['ConChat', 'context-aware chat program', 'contextual information', 'semantic conflicts', 'contextual cues']",[],0,0.0,0,5,0
"['archival imagination', 'David Bearman', 'archival theory', 'classical American archivist', 'Schellenberg', 'archival management', 'electronic records', 'record keeping', 'archival profession', 'graduate archival education']","['David Bearman', 'Archivist L. Henry', '1998', 'Bearman', 'American', 'T. R. Schellenberg', 'Bearman', 'Bearman', 'Henry', 'Bearman']",0.1,0.1,0.10000000000000002,10,10
"['odorant discriminator', 'linear separability', 'artificial neural network', 'receptor affinity distribution', 'olfaction', 'sensory neurons', 'linear threshold element']","['linear', 'p', 'p', 'c//N.']",0.0,0.0,0,7,4
"['frequency-domain response', 'process control systems', 'time-domain response', 'overshoot', 'rise time', 'resonance peak', 'stability margin', 'nominal stable process', 'H/sub infinity / PID controller', 'optimal control', 'suboptimal controller', 'H/sub 2/ PID controller', 'Maclaurin PID controller', 'proportional-integral derivative controller']","['PID', 'two', 'Maclaurin']",0.0,0.0,0,14,3
"['customer in-reach', 'library strategic systems', 'ILLiad', 'Interlibrary Loan Department', 'Virginia Tech', 'interlibrary borrowing system']","['the Interlibrary Loan Department', 'Virginia Tech', 'Virginia Tech', 'ILLiad', ""Virginia Tech's"", 'ILLiad']",0.3333333333333333,0.3333333333333333,0.3333333333333333,6,6
"['optical encoding', 'color three-dimensional correlation', 'color images', 'color distribution', 'color pattern recognition tasks', '3D correlation', 'optical correlator', 'Fourier transform', '3D Fourier transform', '3D function encoding']","['Three', 'third', 'two', 'Fourier', 'Fourier']",0.0,0.0,0,10,5
"['brightness-independent start-up routine', 'star trackers', 'initial attitude acquisition', 'on-board database', 'star catalog generation preprocessing', 'minimum star brightness', 'reliability', 'boresight axis', 'gyroless spacecraft', 'charge coupled device photodetector']","['CCD', '0.2%', '0.02 degrees']",0.0,0.0,0,10,3
"['feedforward maximum power point tracking', 'PV systems', 'fuzzy controller', 'tracking algorithm', 'duty ratio', 'solar insolation', 'feedforward loop', 'error signal', 'instantaneous array voltage', 'reference voltage', 'off-line trained neural network', 'back-propagation algorithm', 'fuzzy feedforward peak power tracking effectiveness', 'interleaved dual boost converter feed', 'photovoltaic system', 'solar cell array voltage']","['IDB', 'fed', 'SCA']",0.0,0.0,0,16,3
"['CAD/CAE software', 'power supply design', 'magnetic components', 'prototyping costs', 'DC/DC power convertor design', 'electronic components', 'flyback power convertor topology']",['CAE'],0.0,0.0,0,7,1
"['energy management system', 'standard components', 'application software package', 'security control', 'load-following control', 'control center infrastructures', 'liberalized environment', 'energy market', 'EMS control centers', 'electric service continuity']","['EMS', 'two']",0.0,0.0,0,10,2
"['full 3D surface', 'single static camera', 'linear intensity subspaces', 'geotensity constraint', '3D Lambertian surface structure', 'single point light source', 'point light source', 'arbitrary number point light sources', 'automatic surface reconstruction', 'linear image subspaces', 'structure-from-motion']","['two', 'between four or']",0.0,0.0,0,11,2
"['Project Euclid', 'research libraries', 'scholarly publishing', 'joint electronic journal publishing initiative', 'Cornell University Library', 'Duke University Press', 'scholarly communication', 'mathematics', 'partnerships', 'economic model']","['Project Euclid', 'Cornell University Library', 'Duke University Press']",1.0,0.3,0.4615384615384615,10,3
"['deterministic inventory lot-size models', 'inflation', 'fluctuating demand', 'optimal replenishment schedule', 'optimal policy algorithm', 'optimal scheduling parameters']","['H.-L. Yang et al.', 'vol.48', '2001', 'Yang et al']",0.0,0.0,0,6,4
"['autofocus system', 'microscope autofocusing', 'eccentric light beam approach', 'object lens', 'objective plane', 'semiconductor laser', 'main light axis', 'defocused signal', 'symmetrical silicon photocell', 'reflected light position', 'differential amplification', 'microprocessor', 'dc motor', 'fine working platform', 'high reliability', 'micro measurement systems', 'power-amplified electric signal']",[],0,0.0,0,17,0
"['blitzogram', 'histograms', 'probability distributions', 'MBA', 'operations research', 'management science', 'statistics']","['@RISK', 'Crystal Ball', 'INSIGHT.xla']",0.0,0.0,0,7,3
"['.NET obfuscation', 'intellectual property', 'reverse engineering']",['Microsoft'],0.0,0.0,0,3,1
"['numerical representation', 'binary relations', 'multiplicative error function', 'error', 'numerical function', 'threshold', 'semiorder', 'interval order']","['first', 'second']",0.0,0.0,0,8,2
"['head', 'neck', 'tumor biology', 'anatomical information', 'automatic registration method', 'nonrigid motions', 'automatic ridged body transformations', 'standard image fusion methods', 'patients', 'radiotherapy treatment mask', 'bed positions', 'transmission scan', 'mutual information-based algorithm', 'registration technique', 'full circle consistency test', 'errors', 'scanner bed', 'image enhancements', 'positron emission tomography scans', 'computerised tomography scans', 'user-independent automatic validation technique']","['Three', '1', '2', '3', 'two', 'seven', 'two', 'one', '4 mm', '1.3 degrees', '5.15 mm']",0.0,0.0,0,21,11
"['open courseware', 'shared knowledge', 'higher education', 'college', 'university', 'learning management systems', 'Web courseware management systems', 'commercial products', 'ethics', 'open-source software', 'Internet']","['the United States', 'today', 'one', 'two', 'the mid-1990s', 'two', 'today']",0.0,0.0,0,11,7
