Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
['game theory'],"['ryder', 'cup', 'day ryder', 'final', 'ryder cup', 'day', 'cup matches', 'final day', 'team', 'team captains', 'captains', 'matches', 'golfers', 'game', 'drawing names', 'game theory', 'examine team', 'examine', 'worse strategy', 'drawing', 'different abilities', 'different', 'golfers final', 'captains select', 'captains order', 'assumption golfers', 'assumption', 'abilities influenced', 'golfers different', 'influenced', 'hat', 'hat worse', 'used game', 'used', 'theory examine', 'theory', 'strategy', 'slates final', 'slates', 'select slates', 'select', 'pressure momentum', 'pressure', 'order golfers', 'order', 'names hat', 'names', 'momentum drawing', 'momentum', 'matches used', 'matches assumption', 'influenced pressure', 'worse', 'abilities']",0.018518518518518517,1.0,0.03636363636363636,1,54
"['encoded lengths', 'algorithm', 'edit distance']","['encoded', 'length encoded', 'length', 'strings', 'encoded strings', 'distance', 'run length', 'run', 'edit', 'edit distance', 'time algorithm', 'encoded lengths', 'distance run', 'lengths respectively', 'computes edit', 'computes', 'algorithm computes', 'lengths', 'let run', 'let', 'time', 'lrb', 'lrb rrb', 'present', 'present simple', 'respectively', 'respectively present', 'rrb', 'rrb time', 'simple', 'simple lrb', 'strings encoded', 'strings let', 'algorithm']",0.08823529411764706,1.0,0.1621621621621622,3,34
"['meaning processing', 'human intellectual activity', 'linguistic activities', 'travel consultation dialogue system', 'information processing', 'language processing']","['processing', 'information', 'meaning', 'example', 'dialogue', 'processing meaning', 'instead processing', 'consultation', 'instead', 'human', 'language', 'processing information', 'travel', 'travel consultation', 'brain processing', 'example proposed', 'dialogue understand', 'example development', 'example information', 'allow', 'framework', 'dialogue example', 'framework processing', 'activity supported', 'human intellectual', 'human intelligence', 'activity', 'activities brain', 'dialogue simulation', 'allow realize', 'build', 'approach processing', 'build travel', 'computer', 'computer example', 'computing', 'computing human', 'brain', 'consultation dialogue', 'development travel', 'consultation paper', 'information computing', 'describes', 'approach', 'describes approach', 'development', 'information allow', 'utterance user', 'information dialogue', 'simulation example', 'proposed', 'proposed framework', 'realize', 'realize human', 'retrieve', 'retrieve information', 'simulation', 'study', 'information processing', 'study meaning', 'supported', 'supported linguistic', 'understand', 'understand utterance', 'user', 'user retrieve', 'processing language', 'processing integrated', 'processing dialogue', 'paper describes', 'utterance', 'integrated', 'intellectual', 'intellectual activity', 'intelligence', 'intelligence computer', 'language instead', 'language processing', 'linguistic', 'linguistic activities', 'meaning build', 'meaning instead', 'meaning language', 'meaning processing', 'paper', 'activities']",0.046511627906976744,0.6666666666666666,0.08695652173913045,6,86
"['isometric embedding', 'real separable banach space', 'real continuous functions', 'cartesian product', 'unit ball', 'dual space', 'cauchy problem']","['lrb', 'rrb', 'lrb rrb', 'sub', 'embedding', 'banach', 'sub lrb', 'continuous', 'space', 'lsb rsb', 'level', 'fuzzy sets', 'fuzzy', 'real', 'compact', 'lsb', 'level continuous', 'rrb lrb', 'rrb rrb', 'continuous fuzzy', 'sets', 'rsb', 'banach space', 'theorem', 'characterization', 'functions', 'embedding classf', 'embedding level', 'embedding theorem', 'existence', 'existence isometric', 'extension', 'extension minkowski', 'functions defined', 'embedding applications', 'ascoli', 'isometric', 'isometric embedding', 'arzela type', 'arzela', 'applied solving', 'applied', 'applications characterization', 'ascoli arzela', 'ball', 'characterization relatively', 'dual space', 'classf', 'classf sub', 'cauchy problem', 'cauchy', 'compact convex', 'compact subsets', 'cartesian product', 'continuous functions', 'lrb lrb', 'cartesian', 'banach spaces', 'convex', 'convex level', 'defined', 'defined cartesian', 'ball lrb', 'dual', 'using embedding', 'minkowski embedding', 'lrb lsb', 'spaces', 'separable banach', 'sets banach', 'sets real', 'showing', 'showing existence', 'solving', 'solving cauchy', 'space lrb', 'space real', 'space using', 'spaces paper', 'rsb unit', 'sub rrb', 'sub sub', 'subsets', 'subsets sub', 'theorem proved', 'theorem showing', 'type', 'type theorem', 'unit', 'unit ball', 'separable', 'rsb lrb', 'lrb sub', 'product', 'minkowski', 'using', 'paper', 'paper present', 'particular', 'particular ascoli', 'present', 'present extension', 'problem', 'problem lrb', 'product lsb', 'rrb sub', 'proved', 'proved applied', 'real continuous', 'real separable', 'relatively', 'relatively compact', 'rrb banach', 'rrb compact', 'rrb dual', 'rrb particular', 'applications']",0.042735042735042736,0.7142857142857143,0.08064516129032259,7,117
"['multivariable process', 'modified error decoupling', 'centralized decoupling unit', 'feedback control']","['loop', 'control', 'fuzzy', 'error', 'process', 'fuzzy control', 'decoupling', 'uses', 'decoupler', 'lrb', 'single', 'multivariable process', 'multivariable', 'controller', 'rrb', 'error decoupling', 'error loop', 'feedback', 'error rrb', 'vaporizer process', 'feedback control', 'equal', 'fuzzy controllers', 'given', 'given proposed', 'input', 'input lrb', 'inputs', 'inputs outputs', 'interacting', 'interacting loop', 'interactions', 'equal number', 'decoupler predicts', 'decoupling unit', 'decoupling paper', 'adaptive technique', 'centralized', 'centralized decoupling', 'changes', 'changes modifies', 'component', 'component vaporizer', 'concept', 'concept squared', 'consists', 'consists parts', 'control concept', 'control consists', 'control minimize', 'control multivariable', 'control uses', 'controller controller', 'controller tested', 'controllers', 'controllers loop', 'decoupler uses', 'interactions decoupler', 'loop decoupler', 'loop centralized', 'squared', 'process modified', 'process systems', 'proposed', 'proposed control', 'rrb loop', 'rrb multivariable', 'simulation', 'simulation model', 'single component', 'single loop', 'squared lrb', 'predicts', 'systems', 'systems given', 'technique', 'technique mitigate', 'tested', 'tested simulation', 'unit', 'unit fuzzy', 'uses adaptive', 'uses feedback', 'predicts interacting', 'parts single', 'loop changes', 'model', 'loop controller', 'vaporizer', 'loop fuzzy', 'loop interactions', 'lrb equal', 'lrb error', 'minimize', 'minimize error', 'mitigate', 'mitigate loop', 'model single', 'parts', 'modified', 'modified error', 'modifies', 'modifies input', 'number', 'number inputs', 'outputs', 'outputs rrb', 'paper', 'paper control', 'adaptive']",0.01818181818181818,0.5,0.03508771929824561,4,110
"['multi agent constraint logic programming', 'multi agent systems', 'parameters', 'hard problems', 'distributed program execution', 'communicating sequential prolog processes']","['programming', 'agent', 'logic', 'multi agent', 'multi', 'logic programming', 'problems', 'constraints', 'constraint', 'maclp', 'distributed', 'agent systems', 'rrb', 'efficiently', 'facilities', 'constraint logic', 'technology', 'communication', 'agent constraint', 'nature', 'distributed nature', 'systems', 'mas', 'solving', 'lrb', 'distributed program', 'level', 'large number', 'efficiently problems', 'efficiently requires', 'execution', 'execution communicating', 'extends', 'extends cspcons', 'facilitates', 'facilitates modeling', 'industrial', 'hard problems', 'facilities abstract', 'key technology', 'facilities communication', 'focus', 'focus development', 'key', 'involve large', 'involve', 'industrial applications', 'hard', 'large', 'way multi', 'development agent', 'development', 'combine mas', 'combine', 'combinatorial solving', 'combinatorial', 'capabilities maclp', 'capabilities', 'building declarative', 'building', 'applications distributed', 'applications', 'allow focus', 'allow', 'agents facilities', 'agents', 'abstract programmer', 'communicating', 'communicating sequential', 'communication agents', 'cspcons logic', 'details communication', 'details', 'decomposing complex', 'level details', 'declarative way', 'declarative', 'cspcons', 'communication allow', 'constraints providing', 'constraints paper', 'constraints combinatorial', 'constraint solving', 'complex problems', 'complex', 'decomposing', 'lrb multi', 'low', 'programming tools', 'requires programming', 'requires', 'providing necessary', 'providing', 'prolog processes', 'prolog', 'programming schema', 'rrb logic', 'programming rrb', 'programming platform', 'programming permits', 'programming multi', 'programmer low', 'programmer', 'rrb key', 'schema', 'program', 'solving particularly', 'tools combine', 'tools', 'technology programming', 'technology decomposing', 'systems lrb', 'systems constraint', 'solving capabilities', 'schema facilitates', 'solve efficiently', 'solve', 'solution constraints', 'solution', 'sequential prolog', 'sequential', 'program execution', 'processes constraints', 'low level', 'modeling', 'number', 'necessary facilities', 'necessary', 'nature involve', 'nature industrial', 'modeling solution', 'mas technology', 'order', 'mas rrb', 'maclp multi', 'maclp lrb', 'maclp extends', 'way', 'lrb mas', 'number parameters', 'order solve', 'processes', 'platform', 'problems order', 'problems efficiently', 'problems distributed', 'presents maclp', 'presents', 'platform building', 'permits distributed', 'paper', 'permits', 'particularly hard', 'particularly', 'parameters constraints', 'parameters', 'paper presents', 'abstract']",0.012658227848101266,0.3333333333333333,0.024390243902439022,6,158
"['multiobjective genetic algorithms', 'feedback interconnection', 'multiobjective robust control design', 'decentralized pid loops']","['pid', 'multiobjective', 'controller', 'design', 'specifications', 'pid controller', 'genetic', 'plant', 'design pid', 'genetic algorithms', 'algorithms', 'parameters pid', 'approach', 'parameters', 'designer adjust', 'validated large', 'designer', 'easily generalized', 'design rrb', 'easily', 'experimental cases', 'employed', 'employed approach', 'experimental', 'feedback', 'feedback interconnection', 'generalized', 'generalized design', 'genetic algorithm', 'given', 'given designer', 'interconnection', 'design multivariable', 'coupled decentralized', 'decentralized pid', 'based multiobjective', 'acceptable solution', 'adjust', 'adjust parameters', 'adjusting', 'adjusting parameters', 'algorithm', 'algorithm employed', 'algorithms design', 'algorithms presented', 'approach adjusting', 'approach easily', 'based', 'cases', 'decentralized', 'competitive', 'competitive acceptable', 'control', 'control design', 'controller based', 'controller feedback', 'controller multiobjective', 'controller satisfies', 'controllers', 'controllers using', 'coupled', 'large', 'interconnection plant', 'lrb', 'large number', 'specifications satisfied', 'robust control', 'rrb', 'rrb genetic', 'satisfied', 'satisfied given', 'satisfies', 'satisfies specifications', 'set', 'set specifications', 'solution', 'solution requires', 'specifications specifications', 'requires tradeoff', 'specifications usually', 'successfully', 'successfully validated', 'tradeoff', 'tradeoff approach', 'type', 'type controllers', 'using', 'using multiobjective', 'usually', 'usually competitive', 'robust', 'requires', 'loops', 'number', 'loops successfully', 'validated', 'lrb multiobjective', 'mrcd', 'mrcd lrb', 'multiobjective genetic', 'multiobjective optimization', 'multiobjective problem', 'multiobjective robust', 'multivariable', 'multivariable coupled', 'number experimental', 'problem plant', 'optimization', 'optimization genetic', 'paper', 'paper mrcd', 'pid loops', 'pid type', 'plant controller', 'plant set', 'presented', 'presented paper', 'problem', 'acceptable']",0.008403361344537815,0.25,0.016260162601626015,4,119
"['qualitative bond graph', 'genetic algorithms', 'fault diagnosis', 'fault components', 'qualitative equations', 'engineering systems', 'mechatronic systems', 'floating disc', 'measured abnormal behavior', 'predicted system behavior']","['fault', 'qualitative', 'diagnosis', 'fault diagnosis', 'bond', 'qualitative bond', 'mechanism', 'presented', 'qualitative equations', 'equations', 'proposed algorithm', 'behavior', 'modeling', 'rrb', 'lrb', 'proposed', 'algorithms', 'detection', 'qbg', 'fault detection', 'algorithm', 'detection mechanism', 'floating', 'floating disc', 'systems', 'disc', 'ga', 'graph', 'genetic algorithms', 'genetic', 'bond graph', 'abnormal', 'discrepancy measured', 'discussed', 'discrepancy', 'discussed additional', 'disc experimental', 'disc presented', 'equations qbg', 'engineering', 'engineering systems', 'diagnosis floating', 'equations qualitative', 'experimental', 'experimental setup', 'fault candidate', 'fault components', 'fault fault', 'fusion', 'fusion qualitative', 'diagnosis integration', 'demonstrate', 'diagnosis application', 'application paper', 'abnormal behavior', 'activated', 'activated fault', 'additional', 'additional measurements', 'addressed', 'addressed suggest', 'adopted', 'adopted modeling', 'algorithm house', 'algorithm tested', 'algorithms fault', 'algorithms lrb', 'application', 'approach', 'diagnosis activated', 'approach modeling', 'behavior observed', 'behavior predicted', 'bond graphs', 'built', 'built floating', 'candidate', 'candidate inferred', 'components', 'components qualitative', 'ga used', 'demonstrate performance', 'designed', 'designed built', 'ga rrb', 'used search', 'generate', 'provides unified', 'results fault', 'results', 'required localize', 'required', 'qbg rrb', 'qbg adopted', 'provides', 'rrb qualitative', 'problem fault', 'problem', 'presented discussed', 'predicted behavior', 'predicted', 'possible fault', 'rrb addressed', 'scheme', 'generate set', 'suggest ga', 'unified approach', 'unified', 'tested proposed', 'tested', 'systems particular', 'systems order', 'suggest', 'scheme generate', 'setup results', 'setup', 'set qualitative', 'set', 'search possible', 'search', 'possible', 'performance proposed', 'performance', 'inferred fault', 'lrb qbg', 'lrb ga', 'localize fault', 'localize', 'integration genetic', 'integration', 'inferred', 'particular mechatronic', 'house designed', 'house', 'graphs lrb', 'used', 'graph provides', 'graph genetic', 'measured', 'measured abnormal', 'measurements', 'measurements required', 'mechanism discrepancy', 'mechanism presented', 'mechatronic', 'mechatronic systems', 'modeling engineering', 'modeling scheme', 'observed', 'observed fault', 'order', 'order demonstrate', 'paper', 'paper problem', 'particular', 'graphs']",0.04487179487179487,0.7,0.08433734939759037,10,156
"['model predictive control', 'extruders', 'autotuning', 'multiple parameter pid']","['control', 'temperature', 'temperature control', 'performance', 'plus', 'slow', 'control strategy', 'predictive', 'predictive control', 'problem', 'strategy', 'overshoot', 'rrb', 'barrel temperature', 'challenging', 'barrel', 'lrb', 'robust', 'multiple', 'model predictive', 'model', 'pid', 'production', 'specifications', 'given', 'zones involved', 'formulated control', 'fast startup', 'fast', 'extruders strict', 'formulated', 'integral plus', 'given applications', 'helps', 'helps regulate', 'integral', 'examined clear', 'involved', 'involved barrel', 'kind', 'kind overshoot', 'loop', 'loop performance', 'lrb fast', 'lrb pid', 'maintain', 'extruders', 'derivative lrb', 'examined', 'challenging control', 'closed', 'clear commonly', 'clear', 'characteristics examined', 'characteristics', 'challenging multiple', 'autotuning multiple', 'effective achieving', 'autotuning', 'applications characteristics', 'applications', 'achieving desired', 'achieving', 'achieve required', 'closed loop', 'commonly', 'commonly used', 'control autotuning', 'control challenging', 'control extruders', 'control helps', 'control problem', 'control production', 'control slow', 'controller', 'controller meet', 'derivative', 'maintaining', 'desired', 'desired specifications', 'effective', 'maintain temperature', 'order', 'maintaining tight', 'startup', 'requirements', 'requirements lrb', 'robust barrel', 'rrb controller', 'rrb given', 'run', 'run order', 'slow processes', 'slow temperature', 'specifications kind', 'specifications robust', 'specified', 'specified range', 'startup overshoot', 'required', 'strategy proves', 'strategy utilizes', 'strict', 'strict closed', 'techniques', 'techniques model', 'temperature specified', 'tight', 'tight temperature', 'used', 'used proportional', 'utilizes', 'utilizes techniques', 'required performance', 'regulate slow', 'meet', 'pid rrb', 'meet performance', 'multiple parameter', 'multiple zones', 'zones', 'order achieve', 'overshoot maintain', 'overshoot maintaining', 'parameter', 'parameter pid', 'performance control', 'performance requirements', 'performance specifications', 'pid formulated', 'plus derivative', 'regulate', 'plus integral', 'problem challenging', 'problem problem', 'processes', 'processes robust', 'production rrb', 'production run', 'proportional', 'proportional plus', 'proves', 'proves effective', 'range', 'range production', 'achieve']",0.0136986301369863,0.5,0.02666666666666666,4,146
"['quantum communication theory', 'quantum mechanical systems', 'quantum information processing systems', 'gaussian noise', 'quantum teleportation', 'continuous variables']","['quantum', 'phase', 'phase space', 'space', 'operational', 'space probability', 'operational phase', 'probability', 'communication', 'quantum communication', 'distribution', 'distributions', 'probability distribution', 'probability distributions', 'systems', '1998', 'space formalism', 'describing quantum', 'gaussian noise', 'gaussian', 'formalism proposed', 'formalism', 'extended phase', 'extended', 'distributions useful', 'distributions relation', 'useful tools', 'distribution quantum', 'distribution extended', 'variables', 'discussed', 'describing', 'including quantum', 'described operational', 'described', 'continuous variables', 'continuous', 'communication theory', 'communication quantum', 'communication channels', 'variables described', 'chountasis vourdas', 'chountasis', 'channels gaussian', 'channels', '1998 rrb', 'including', 'information', 'systems including', 'processing systems', 'shown quantum', 'shown', 'rrb discussed', 'rrb', 'relation operational', 'relation', 'quantum teleportation', 'quantum mechanical', 'quantum information', 'systems shown', 'teleportation', 'proposed chountasis', 'proposed', 'processing', 'information processing', 'teleportation continuous', 'theory', 'theory operational', 'tools', 'tools describing', 'useful', 'vourdas', 'noise quantum', 'noise', 'mechanical systems', 'mechanical', 'lrb 1998', 'lrb', 'vourdas lrb']",0.0379746835443038,0.5,0.07058823529411765,6,79
"['strategic information systems', 'sis']","['ms', 'strategic', 'ms work', 'work', 'strategic ms', 'examined', 'information', 'sis', 'successful', 'contained', 'advantage', 'work successful', 'evidence strategic', 'examined 30', 'edelman prize', 'edelman', 'early examples', 'early', 'evidence', 'examples', 'examined edelman', 'definition', 'examples sis', 'finalist', 'finalist articles', 'high', 'high ms', 'inclusion', 'inclusion ms', 'information systems', 'definition strategic', 'content', 'define strategic', 'define', '13 42', '1990', '1990 1999', '1999', '1999 13', '30', '30 early', '42', '42 private', 'advantage evidence', 'advantage information', 'applications', 'applications meet', 'articles', 'articles published', 'competitive', 'competitive advantage', 'contained inclusion', 'contained ms', 'key', 'content successful', 'information technology', 'literature', 'key sustaining', 'rrb', 'science', 'science define', 'search', 'search strategic', 'sector', 'sector applications', 'sis contained', 'sis rrb', 'strategic information', 'strategic operations', 'successful contained', 'successful high', 'sustainable', 'sustainable competitive', 'sustaining', 'sustaining advantage', 'systems', 'systems lrb', 'technology', 'technology examined', 'work key', 'rrb ms', 'research management', 'leads', 'research', 'leads sustainable', 'work leads', 'literature strategic', 'lrb', 'lrb sis', 'management', 'management science', 'meet', 'meet definition', 'ms content', 'ms examined', 'ms literature', 'ms ms', 'operations', 'operations research', 'private', 'private sector', 'prize', 'prize finalist', 'published', 'published 1990', '13']",0.009433962264150943,0.5,0.018518518518518517,2,106
"['index structure', 'disk accesses', 'relocation process', 'simulation']","['algorithm', 'tree', 'page', 'sup', 'performance', 'batch', 'process', 'database', 'constructing sup', 'disk', 'constructing', 'batch constructing', 'number', 'relocation', 'results', 'sup tree', 'tree page', 'relocation process', 'trees', 'sup trees', 'disk accesses', 'performance evaluation', 'evaluation', 'accessing page', 'accessing', 'values', 'number disk', 'accesses', 'index', 'trees algorithm', 'access', 'avoids overhead', 'evaluation efficient', 'experiments', 'adding', 'existing database', 'existing', 'excluding relocation', 'excluding', 'evaluation analyzed', 'efficient construction', 'adding new', 'enormous volume', 'enormous', 'enhancement effect', 'algorithm batch', 'enhancement', 'finally', 'finally performance', 'handle', 'handle enormous', 'accesses results', 'accesses excluding', 'identical', 'identical number', 'important', 'important bulk', 'access tree', 'index existing', 'index structure', 'indexes', 'indexes important', 'insertion', 'insertion algorithm', 'algorithm compared', 'efficient', 'avoids', 'compared', 'analyzed', 'analyzed algorithm', 'considering relocation', 'applying', 'considering', 'compared using', 'characteristic algorithm', 'effect algorithm', 'characteristic', 'bulk loading', 'bulk', 'belonging sup', 'belonging', 'applying tree', 'construction', 'construction indexes', 'data', 'insertions experiments', 'algorithm terms', 'data paper', 'algorithm simultaneously', 'database adding', 'database handle', 'database systems', 'different', 'different parameter', 'algorithm requires', 'algorithm repeatedly', 'disk access', 'algorithm performance', 'effect', 'insertions', 'widely used', 'just', 'tendency relation', 'systems main', 'systems', 'structure database', 'structure', 'step batch', 'step', 'simultaneously process', 'simultaneously', 'simulation finally', 'simulation', 'results number', 'results applying', 'requires just', 'requires', 'repeatedly performance', 'repeatedly', 'repeated insertions', 'tendency', 'terms', 'just disk', 'terms number', 'volume data', 'volume', 'values simulation', 'values placed', 'using repeated', 'using', 'used index', 'used', 'unavoidable preprocessing', 'unavoidable', 'turns optimal', 'turns', 'tree widely', 'tree insertion', 'tree considering', 'times results', 'times', 'repeated', 'relation different', 'relation', 'propose algorithm', 'page avoids', 'page accessing', 'overhead accessing', 'overhead', 'optimal present', 'optimal', 'number pages', 'new index', 'new', 'multiple times', 'widely', 'main characteristic', 'main', 'loading database', 'loading', 'key values', 'key', 'page multiple', 'page turns', 'pages', 'preprocessing', 'propose', 'process unavoidable', 'process key', 'process identical', 'present performance', 'present', 'preprocessing step', 'placed tree', 'pages belonging', 'placed', 'performance tendency', 'performance enhancement', 'parameter values', 'parameter', 'paper propose', 'paper', 'multiple']",0.02185792349726776,1.0,0.0427807486631016,4,183
"['uncorrelated sources', 'electromagnetic vector sensor', 'parallel spatial processors', 'preprocessing stage', 'maximum snr', 'parallel implementation']","['source', 'sources', 'structure', 'tracking', 'vector sensor', 'rrb', 'electromagnetic vector', 'signal', 'electromagnetic', 'snr', 'desired', 'source trackers', 'sources electromagnetic', 'spatial', 'lrb', 'stage', 'sensor', 'parallel', 'vector', 'algorithm', 'trackers', 'adaptive', 'noise', 'needed sources', 'information desired', 'information', 'individual source', 'maximum', 'needed', 'individual', 'included illustrate', 'noise ratio', 'included', 'implementation numerical', 'implementation', 'illustrate capability', 'involved', 'involved spatial', 'multiple broadband', 'maximum snr', 'latest', 'latest source', 'location', 'location needed', 'illustrate', 'multiple', 'locations available', 'movement compared', 'movement', 'lrb emvs', 'lrb snr', 'maximizing', 'maximizing signal', 'locations', 'emvs', 'examples included', 'compared', 'capability', 'broadband sources', 'broadband', 'beamforming algorithm', 'beamforming', 'available structure', 'available', 'algorithm advantage', 'advantage priori', 'advantage', 'adaptively separating', 'adaptively', 'adaptive maximizing', 'adaptive beamforming', 'activated periodically', 'capability performance', 'compared conventional', 'examples', 'consists', 'estimates obtained', 'estimates', 'enhancing tracking', 'enhancing', 'emvs rrb', 'numerical examples', 'detected source', 'detected', 'desired source', 'desired signal', 'designed using', 'designed', 'conventional adaptive', 'conventional', 'consists set', 'numerical', 'performance', 'obtained', 'snr rrb', 'spatial processor', 'sources separated', 'sources second', 'source stages', 'source preprocessings', 'source parameter', 'source detected', 'snr locations', 'obtained source', 'significant movement', 'significant', 'signal noise', 'signal location', 'set parallel', 'set', 'separation tracking', 'spatial processors', 'stage adaptive', 'stage rejects', 'stages', 'using latest', 'using', 'uncorrelated sources', 'uncorrelated', 'tracking uncorrelated', 'tracking multiple', 'tracking desired', 'trackers significant', 'trackers redesign', 'suited parallel', 'suited', 'structure suited', 'structure consists', 'structure adaptively', 'stages processing', 'separation', 'separating enhancing', 'separating', 'processing involved', 'priori information', 'priori', 'presented structure', 'presented', 'preprocessings designed', 'preprocessings', 'preprocessing stage', 'preprocessing', 'periodically source', 'periodically', 'performance algorithm', 'parameter estimates', 'parameter', 'parallel spatial', 'parallel implementation', 'processing', 'processor', 'separated maximum', 'processor preprocessing', 'separated', 'sensor structure', 'sensor lrb', 'second stage', 'second', 'rrb tracking', 'rrb presented', 'rejects sources', 'rejects', 'redesign activated', 'redesign', 'ratio lrb', 'ratio', 'processors individual', 'processors', 'activated']",0.023668639053254437,0.6666666666666666,0.04571428571428571,6,169
"['trademark dispute', 'uzi nissan', 'global internet', 'trademark law']","['nissan', 'trademark', 'case', 'dispute', 'paper discusses', 'internet', 'trademark dispute', 'discusses', 'paper', 'domain', 'domain infringes', 'fending', 'fending greedy', 'geographic', 'geographic considerations', 'global', 'goliath', 'global internet', 'dollar', 'goliath corporation', 'greedy', 'greedy opportunist', 'heart', 'heart matter', 'impact', 'impact global', 'influenced', 'dollar legal', 'uzi nissan', 'dispute rsb', 'dispute case', 'background case', 'battle', 'battle use', 'case david', 'case sides', 'case uzi', 'com', 'com internet', 'considerations', 'considerations paper', 'corporation', 'corporation fending', 'david', 'david goliath', 'discusses background', 'discusses case', 'infringes', 'influenced geographic', 'internet domain', 'infringes japan', 'sides', 'nissan locked', 'nissan lsb', 'nissan motor', 'nissan nissan', 'opportunist', 'opportunist paper', 'rsb', 'rsb trademark', 'sides issues', 'uzi', 'strongly', 'strongly influenced', 'trademark heart', 'trademark law', 'traditionally', 'traditionally strongly', 'use', 'use nissan', 'nissan com', 'multimillion dollar', 'multimillion', 'motor trademark', 'internet trademark', 'involved', 'issues', 'issues involved', 'japan', 'japan nissan', 'law', 'law traditionally', 'legal', 'legal battle', 'locked', 'locked multimillion', 'lsb', 'lsb trademark', 'matter', 'matter impact', 'motor', 'background']",0.043478260869565216,1.0,0.08333333333333333,4,92
"['interpersonal relationships', 'telecommunications', 'student attitudes']","['study', 'interpersonal', 'attitudes instructor', 'student', 'student attitudes', 'students', 'mail', 'classmates', 'interpersonal relationships', 'electronic', 'electronic telecommunications', 'attitudes', 'relationships', 'telecommunications', 'instructor', 'fostering', 'fostering interpersonal', '68', 'effectiveness electronic', 'effectiveness', 'effects', 'effects student', 'efficacy', 'efficacy electronic', 'education course', 'enrolling computers', 'enrolling', 'easy use', 'evidence', 'evidence supporting', 'experimental', 'experimental design', 'explored', 'explored study', 'education', 'course participated', 'easy', 'design adopted', '68 prospective', 'accessible', 'accessible convenient', 'adopted', 'adopted total', 'aid', 'aid instruction', 'beneficial', 'beneficial effects', 'classmates investigated', 'communication', 'communication link', 'communications', 'communications student', 'computer', 'computer mediated', 'computers', 'computers education', 'convenient', 'convenient easy', 'course', 'group mates', 'design', 'group', 'use computer', 'impacts', 'impacts mail', 'results', 'results study', 'semester', 'semester results', 'specifically', 'specifically impacts', 'students instructors', 'students students', 'study provided', 'study semester', 'study specifically', 'substantial', 'substantial evidence', 'supplementary', 'supplementary aid', 'supporting', 'supporting mail', 'teachers', 'teachers enrolling', 'telecommunications fostering', 'telecommunications supplementary', 'total', 'total 68', 'relationships explored', 'relationships effectiveness', 'provided substantial', 'mail accessible', 'instruction', 'instruction communication', 'use', 'instructor group', 'instructors', 'instructors fostering', 'investigated', 'investigated posttest', 'link', 'link students', 'mail beneficial', 'provided', 'mates', 'mates classmates', 'mediated', 'mediated communications', 'participated', 'participated study', 'posttest', 'posttest experimental', 'prospective', 'prospective teachers', 'instructor classmates']",0.02608695652173913,1.0,0.05084745762711864,3,115
"['coaxial couplers', 'complex cross section', 'coaxial waveguides', 'slotted coaxial cables', 'polygonal inner conductors', 'external shields', 'metallic diaphragms', 'nonsymmetrical couplers']","['couplers', 'coaxial', 'complex', 'coaxial couplers', 'conformal mapping', 'conformal', 'couplers complex', 'conductors', 'cross', 'cross section', 'complex cross', 'section', 'design', 'inner', 'inner conductors', 'mapping', 'account', 'degrees freedom', 'degrees', 'design tools', 'couplers providing', 'design coaxial', 'designer important', 'designer', 'efficient', 'exploited', 'excellent agreement', 'excellent', 'element method', 'element', 'efficient tool', 'effect metallic', 'diaphragms', 'effect', 'easily taken', 'easily', 'domain matlab', 'domain', 'diaphragms arbitrary', 'couplers circular', 'conductors external', 'cost extended', 'cost', 'account proposed', 'accurate', 'accurate efficient', 'additional', 'additional degrees', 'agreement', 'agreement fraction', 'analysis', 'analysis design', 'applied', 'applied slotted', 'arbitrary', 'arbitrary thickness', 'based', 'based schwarz', 'cables', 'cables symmetrical', 'case', 'case nonsymmetrical', 'christoffel', 'christoffel toolbox', 'circular', 'circular polygonal', 'coaxial cables', 'coaxial waveguides', 'computational', 'computational cost', 'conductors easily', 'extended', 'exploited simple', 'waveguides couplers', 'extended case', 'shields', 'slotted', 'simple accurate', 'simple', 'showing excellent', 'showing', 'shields effect', 'separating inner', 'public domain', 'separating', 'section numerical', 'section implementation', 'schwarz christoffel', 'schwarz', 'results finite', 'slotted coaxial', 'symmetrical', 'symmetrical coaxial', 'taken', 'taken account', 'technique', 'technique validated', 'thickness', 'thickness partially', 'tool', 'tool analysis', 'toolbox', 'toolbox public', 'tools', 'tools coaxial', 'validated', 'validated results', 'results', 'public', 'external', 'implementation based', 'matlab package', 'matlab', 'mapping exploited', 'mapping design', 'important additional', 'important', 'implementation', 'providing designer', 'freedom', 'fraction computational', 'fraction', 'finite element', 'finite', 'waveguides', 'metallic', 'metallic diaphragms', 'method', 'method showing', 'nonsymmetrical', 'nonsymmetrical couplers', 'numerical', 'numerical conformal', 'package', 'package applied', 'partially', 'partially separating', 'polygonal', 'polygonal inner', 'proposed', 'proposed technique', 'providing', 'external shields']",0.03496503496503497,0.625,0.06622516556291391,8,143
